,Name,date,test,value
5530,Chandler,2021-01-10,test12,0.7
5531,Phoebe,2021-02-07,test12,0.86
5532,Ross,2020-02-02,test12,0.84
5533,Phoebe,2020-03-01,test12,0.55
5534,Joey,2020-11-19,test12,0.75
5535,Chandler,2020-03-20,test12,0.18
5536,Joey,2021-05-08,test12,0.83
5537,Joey,2020-09-26,test12,0.02
5538,Phoebe,2020-04-02,test12,0.66
5539,Joey,2021-02-06,test12,0.46
5540,Phoebe,2020-09-29,test12,0.45
5541,Ross,2020-02-16,test12,0.62
5542,Chandler,2020-01-17,test12,0.62
5543,Rachel,2020-10-08,test12,0.2
5544,Rachel,2020-10-11,test12,0.56
5545,Chandler,2021-03-27,test12,0.03
5546,Rachel,2020-12-14,test12,1.0
5547,Rachel,2020-01-05,test12,0.23
5548,Monica,2020-04-12,test12,0.42
5549,Joey,2020-03-03,test12,0.08
5550,Monica,2020-09-11,test12,0.21
5551,Rachel,2021-02-21,test12,0.67
5552,Chandler,2020-01-09,test12,0.18
5553,Phoebe,2020-05-05,test12,0.87
5554,Chandler,2020-05-06,test12,0.75
5555,Phoebe,2020-03-26,test12,0.59
5556,Rachel,2021-03-04,test12,0.91
5557,Rachel,2020-07-13,test12,0.14
5558,Rachel,2020-02-22,test12,0.79
5559,Chandler,2021-03-28,test12,0.87
5560,Chandler,2020-01-31,test12,0.27
5561,Ross,2021-04-04,test12,0.41
5562,Rachel,2020-08-21,test12,0.44
5563,Monica,2020-11-25,test12,0.42
5564,Chandler,2020-03-17,test12,0.53
5565,Phoebe,2020-03-19,test12,0.65
5566,Monica,2020-04-10,test12,0.46
5567,Joey,2020-02-12,test12,0.28
5568,Chandler,2020-10-16,test12,0.35
5569,Chandler,2020-11-21,test12,0.75
5570,Joey,2021-02-13,test12,0.26
5571,Joey,2020-08-30,test12,0.98
5572,Chandler,2020-07-04,test12,0.9
5573,Phoebe,2020-05-13,test12,0.93
5574,Phoebe,2021-01-05,test12,0.67
5575,Rachel,2020-04-28,test12,0.63
5576,Joey,2020-02-03,test12,0.7
5577,Phoebe,2020-10-21,test12,0.05
5578,Ross,2020-07-03,test12,0.83
5579,Chandler,2020-11-14,test12,0.21
5580,Joey,2020-06-09,test12,0.37
5581,Monica,2020-08-22,test12,0.2
5582,Ross,2020-04-05,test12,0.47
5583,Chandler,2020-04-14,test12,0.64
5584,Rachel,2020-04-23,test12,0.29
5585,Rachel,2021-04-02,test12,0.54
5586,Phoebe,2020-07-12,test12,0.39
5587,Phoebe,2020-06-12,test12,0.46
5588,Rachel,2021-04-13,test12,0.7
5589,Ross,2021-02-20,test12,0.41
5590,Phoebe,2020-09-03,test12,0.52
5591,Joey,2020-11-06,test12,0.12
5592,Ross,2020-09-12,test12,0.84
5593,Chandler,2021-01-14,test12,0.47
5594,Rachel,2020-04-15,test12,0.28
5595,Phoebe,2021-03-30,test12,0.19
5596,Chandler,2020-08-18,test12,0.3
5597,Chandler,2020-10-09,test12,0.53
5598,Phoebe,2020-08-08,test12,0.43
5599,Ross,2021-01-12,test12,0.53
5600,Phoebe,2020-10-05,test12,0.95
5601,Monica,2020-06-29,test12,0.4
5602,Phoebe,2020-05-27,test12,0.49
5603,Chandler,2020-07-10,test12,0.75
5604,Ross,2020-01-10,test12,0.94
5605,Ross,2021-05-04,test12,0.5
5606,Rachel,2021-04-23,test12,0.36
5607,Phoebe,2021-01-07,test12,0.87
5608,Joey,2020-02-14,test12,0.84
5609,Chandler,2020-12-04,test12,0.51
5610,Monica,2020-02-09,test12,0.96
5611,Rachel,2020-10-12,test12,0.85
5612,Joey,2020-08-17,test12,0.52
5613,Chandler,2020-08-28,test12,0.13
5614,Joey,2021-05-13,test12,0.29
5615,Chandler,2020-10-25,test12,0.41
5616,Phoebe,2021-02-11,test12,0.38
5617,Chandler,2020-11-05,test12,0.41
5618,Chandler,2020-07-28,test12,0.14
5619,Rachel,2020-03-25,test12,0.23
5620,Phoebe,2021-01-15,test12,0.73
5621,Phoebe,2020-06-02,test12,0.87
5622,Chandler,2021-01-28,test12,0.76
5623,Ross,2021-04-28,test12,0.82
5624,Chandler,2020-02-06,test12,0.36
5625,Phoebe,2020-08-03,test12,0.75
5626,Chandler,2020-07-23,test12,0.82
5627,Rachel,2020-01-20,test12,0.87
5628,Monica,2021-02-12,test12,0.23
5629,Monica,2020-05-12,test12,0.37
5630,Ross,2021-03-07,test12,0.46
5631,Phoebe,2020-08-07,test12,0.68
5632,Phoebe,2020-07-14,test12,0.93
5633,Rachel,2020-01-26,test12,0.52
5634,Joey,2020-09-08,test12,0.31
5635,Rachel,2020-08-14,test12,0.71
5636,Rachel,2020-06-19,test12,0.68
5637,Ross,2020-12-20,test12,0.55
5638,Monica,2020-05-14,test12,0.71
5639,Chandler,2020-06-20,test12,0.85
5640,Rachel,2020-05-03,test12,0.8
5641,Monica,2020-08-19,test12,0.66
5642,Rachel,2020-03-10,test12,0.7
5643,Monica,2021-04-21,test12,0.12
5644,Monica,2020-07-31,test12,0.86
5645,Chandler,2020-07-29,test12,0.58
5646,Joey,2020-12-28,test12,0.74
5647,Phoebe,2020-08-26,test12,0.82
5648,Chandler,2020-01-30,test12,0.05
5649,Rachel,2020-02-11,test12,0.23
5650,Ross,2021-05-09,test12,0.47
5651,Monica,2020-12-18,test12,0.83
5652,Ross,2020-01-25,test12,0.24
5653,Ross,2020-12-23,test12,0.08
5654,Rachel,2020-11-02,test12,0.12
5655,Joey,2020-08-04,test12,0.42
5656,Ross,2021-01-16,test12,0.19
5657,Ross,2021-03-12,test12,0.28
5658,Ross,2020-02-05,test12,0.49
5659,Chandler,2020-11-15,test12,0.19
5660,Joey,2021-03-08,test12,0.96
5661,Monica,2020-01-28,test12,0.8
5662,Ross,2021-03-13,test12,0.59
5663,Rachel,2021-03-16,test12,0.45
5664,Ross,2021-03-11,test12,0.04
5665,Ross,2020-09-05,test12,0.65
5666,Ross,2020-07-26,test12,0.6
5667,Ross,2020-04-30,test12,0.31
5668,Phoebe,2020-04-11,test12,0.1
5669,Monica,2020-05-22,test12,0.34
5670,Chandler,2020-08-11,test12,0.59
5671,Chandler,2020-01-27,test12,0.02
5672,Monica,2020-03-04,test12,0.3
5673,Chandler,2021-02-14,test12,0.64
5674,Phoebe,2021-04-27,test12,0.7
5675,Joey,2020-04-18,test12,0.53
5676,Rachel,2020-04-06,test12,0.42
5677,Phoebe,2020-04-04,test12,0.87
5678,Chandler,2021-04-11,test12,0.02
5679,Monica,2020-10-28,test12,0.33
5680,Joey,2020-11-03,test12,0.99
5681,Monica,2021-02-04,test12,0.15
5682,Rachel,2020-07-30,test12,0.57
5683,Chandler,2021-01-22,test12,0.91
5684,Joey,2020-01-15,test12,0.6
5685,Chandler,2020-07-18,test12,0.15
5686,Ross,2020-07-22,test12,0.2
5687,Monica,2021-02-23,test12,0.96
5688,Rachel,2020-10-19,test12,0.54
5689,Joey,2020-07-02,test12,0.43
5690,Phoebe,2020-05-30,test12,0.16
5691,Monica,2020-10-14,test12,0.39
5692,Chandler,2020-01-03,test12,0.55
5693,Ross,2020-06-24,test12,0.34
5694,Ross,2021-02-19,test12,0.34
5695,Joey,2020-04-29,test12,0.09
5696,Monica,2021-04-24,test12,0.04
5697,Rachel,2021-01-21,test12,0.63
5698,Monica,2020-04-20,test12,0.48
5699,Joey,2020-02-08,test12,0.78
5700,Phoebe,2021-02-05,test12,0.27
5701,Rachel,2020-12-22,test12,0.55
5702,Ross,2020-03-27,test12,0.9
5703,Rachel,2020-05-07,test12,0.82
5704,Monica,2020-12-24,test12,0.0
5705,Phoebe,2020-05-08,test12,0.08
5706,Phoebe,2020-02-21,test12,0.61
5707,Phoebe,2020-11-04,test12,0.18
5708,Phoebe,2020-01-07,test12,0.31
5709,Joey,2021-01-01,test12,0.35
5710,Joey,2021-03-10,test12,0.38
5711,Joey,2021-03-14,test12,0.07
5712,Chandler,2020-11-23,test12,0.69
5713,Joey,2020-02-15,test12,0.91
5714,Joey,2020-11-17,test12,0.66
5715,Phoebe,2021-04-29,test12,0.36
5716,Monica,2020-04-25,test12,0.1
5717,Joey,2020-06-27,test12,0.2
5718,Ross,2020-02-25,test12,0.45
5719,Chandler,2020-11-16,test12,0.33
5720,Ross,2021-02-02,test12,0.51
5721,Phoebe,2020-12-13,test12,0.03
5722,Monica,2020-10-03,test12,0.92
5723,Monica,2020-10-23,test12,0.01
5724,Chandler,2020-05-21,test12,0.84
5725,Monica,2020-06-22,test12,0.77
5726,Chandler,2020-11-24,test12,0.97
5727,Phoebe,2021-02-28,test12,0.54
5728,Joey,2021-01-17,test12,0.59
5729,Joey,2020-06-03,test12,0.3
5730,Rachel,2021-05-12,test12,0.02
5731,Phoebe,2020-04-24,test12,0.43
5732,Joey,2021-03-21,test12,0.13
5733,Monica,2020-12-09,test12,0.81
5734,Chandler,2020-06-28,test12,0.21
5735,Ross,2020-11-07,test12,0.76
5736,Ross,2021-05-03,test12,0.58
5737,Rachel,2021-01-23,test12,0.93
5738,Joey,2020-04-21,test12,0.12
5739,Ross,2020-10-27,test12,0.3
5740,Joey,2020-03-31,test12,0.69
5741,Phoebe,2021-03-25,test12,0.78
5742,Phoebe,2020-01-13,test12,0.93
5743,Monica,2020-09-23,test12,0.3
5744,Rachel,2021-01-30,test12,0.38
5745,Phoebe,2020-06-10,test12,0.78
5746,Rachel,2020-11-08,test12,0.95
5747,Rachel,2021-04-01,test12,0.01
5748,Rachel,2020-06-16,test12,0.15
5749,Rachel,2020-10-04,test12,0.41
5750,Joey,2021-01-09,test12,0.19
5751,Ross,2020-11-01,test12,0.37
5752,Phoebe,2020-08-01,test12,0.6
5753,Chandler,2021-01-27,test12,0.66
5754,Joey,2020-09-30,test12,0.8
5755,Ross,2020-03-12,test12,0.2
5756,Chandler,2020-04-17,test12,0.99
5757,Ross,2020-06-23,test12,0.31
5758,Ross,2020-09-10,test12,0.42
5759,Ross,2020-11-28,test12,0.1
5760,Joey,2020-04-07,test12,0.29
5761,Joey,2021-01-04,test12,0.74
5762,Rachel,2020-10-13,test12,0.44
5763,Chandler,2020-12-05,test12,0.45
5764,Monica,2020-12-03,test12,0.27
5765,Ross,2020-09-19,test12,0.25
5766,Monica,2020-01-29,test12,0.56
5767,Monica,2020-01-12,test12,0.34
5768,Joey,2020-09-22,test12,0.62
5769,Joey,2020-10-26,test12,0.58
5770,Joey,2020-12-15,test12,0.24
5771,Rachel,2020-11-20,test12,0.05
5772,Ross,2020-09-28,test12,0.9
5773,Monica,2020-02-29,test12,0.29
5774,Joey,2021-01-19,test12,0.31
5775,Rachel,2020-02-10,test12,0.74
5776,Rachel,2020-12-02,test12,0.23
5777,Rachel,2020-12-26,test12,0.61
5778,Joey,2021-02-08,test12,0.59
5779,Ross,2021-03-17,test12,0.85
5780,Ross,2020-03-24,test12,0.17
5781,Ross,2021-01-29,test12,0.75
5782,Ross,2020-12-17,test12,0.28
5783,Phoebe,2021-02-22,test12,0.07
5784,Phoebe,2020-09-24,test12,0.74
5785,Joey,2020-04-09,test12,0.63
5786,Rachel,2020-09-02,test12,0.78
5787,Ross,2021-04-30,test12,0.94
5788,Joey,2020-09-18,test12,0.54
5789,Monica,2020-05-25,test12,0.01
5790,Monica,2020-07-21,test12,0.96
5791,Chandler,2020-10-31,test12,0.24
5792,Ross,2021-03-05,test12,0.16
5793,Phoebe,2020-05-01,test12,0.7
5794,Ross,2020-09-16,test12,0.39
5795,Ross,2020-03-21,test12,0.58
5796,Phoebe,2020-09-20,test12,0.67
5797,Rachel,2020-06-21,test12,0.99
5798,Phoebe,2021-01-03,test12,0.05
5799,Rachel,2021-03-15,test12,0.37
5800,Monica,2021-02-01,test12,0.48
5801,Rachel,2020-02-07,test12,0.07
5802,Rachel,2021-04-06,test12,0.89
5803,Phoebe,2021-04-15,test12,0.65
5804,Phoebe,2020-07-24,test12,0.95
5805,Joey,2020-03-18,test12,0.42
5806,Chandler,2021-01-24,test12,0.98
5807,Monica,2020-07-20,test12,0.12
5808,Monica,2020-12-21,test12,0.48
5809,Monica,2021-03-22,test12,0.6
5810,Phoebe,2020-06-06,test12,0.16
5811,Joey,2020-08-10,test12,0.49
5812,Joey,2020-06-26,test12,0.48
5813,Phoebe,2020-03-06,test12,0.52
5814,Phoebe,2020-09-01,test12,0.12
5815,Monica,2020-09-27,test12,0.03
5816,Monica,2021-01-13,test12,0.17
5817,Chandler,2021-04-17,test12,0.27
5818,Phoebe,2020-12-12,test12,0.44
5819,Phoebe,2021-05-02,test12,0.55
5820,Phoebe,2020-03-22,test12,0.68
5821,Chandler,2020-07-17,test12,0.61
5822,Ross,2020-11-26,test12,0.11
5823,Monica,2020-02-13,test12,0.15
5824,Monica,2021-04-19,test12,0.92
5825,Rachel,2021-03-01,test12,0.37
5826,Joey,2020-03-09,test12,0.14
5827,Ross,2020-12-31,test12,0.1
5828,Monica,2021-04-10,test12,0.43
5829,Ross,2021-04-12,test12,0.24
5830,Monica,2020-11-18,test12,0.34
5831,Chandler,2020-10-30,test12,0.06
5832,Joey,2021-02-03,test12,0.49
5833,Joey,2020-05-20,test12,0.51
5834,Monica,2020-09-25,test12,0.37
5835,Monica,2020-05-17,test12,0.34
5836,Rachel,2021-04-03,test12,0.53
5837,Ross,2021-02-27,test12,0.0
5838,Ross,2021-01-08,test12,0.25
5839,Chandler,2020-03-28,test12,0.0
5840,Monica,2021-02-25,test12,0.7
5841,Monica,2020-11-10,test12,0.86
5842,Monica,2020-02-28,test12,0.59
5843,Rachel,2020-09-09,test12,0.41
5844,Chandler,2020-11-27,test12,0.25
5845,Phoebe,2021-02-09,test12,0.91
5846,Chandler,2020-03-15,test12,0.39
5847,Joey,2020-01-14,test12,0.1
5848,Ross,2020-05-09,test12,0.18
5849,Rachel,2020-03-30,test12,0.83
5850,Rachel,2021-01-25,test12,0.17
5851,Joey,2020-02-27,test12,0.8
5852,Phoebe,2020-08-02,test12,0.02
5853,Ross,2020-09-04,test12,0.14
5854,Rachel,2021-05-05,test12,0.38
5855,Phoebe,2020-06-17,test12,0.41
5856,Ross,2020-03-02,test12,0.81
5857,Joey,2021-04-25,test12,0.25
5858,Ross,2020-02-24,test12,0.8
5859,Ross,2020-07-08,test12,1.0
5860,Chandler,2020-06-15,test12,0.27
5861,Phoebe,2020-08-16,test12,0.46
5862,Monica,2021-04-05,test12,0.87
5863,Rachel,2021-05-14,test12,0.94
5864,Monica,2020-07-25,test12,0.03
5865,Rachel,2020-01-01,test12,0.23
5866,Phoebe,2020-06-25,test12,0.51
5867,Rachel,2020-06-11,test12,0.67
5868,Rachel,2021-03-23,test12,0.59
5869,Phoebe,2020-09-14,test12,0.13
5870,Rachel,2020-03-14,test12,0.92
5871,Chandler,2020-09-17,test12,0.83
5872,Rachel,2021-04-22,test12,0.25
5873,Chandler,2020-08-05,test12,0.2
5874,Joey,2021-03-18,test12,0.71
5875,Ross,2021-01-02,test12,0.65
5876,Phoebe,2021-03-24,test12,0.37
5877,Chandler,2020-06-13,test12,0.87
5878,Rachel,2020-05-26,test12,0.86
5879,Chandler,2020-08-31,test12,0.76
5880,Monica,2020-03-13,test12,0.05
5881,Phoebe,2020-03-07,test12,0.54
5882,Rachel,2020-07-01,test12,0.64
5883,Joey,2020-01-16,test12,0.83
5884,Chandler,2020-10-01,test12,0.94
5885,Phoebe,2021-02-24,test12,0.58
5886,Chandler,2020-10-06,test12,0.31
5887,Monica,2020-02-17,test12,0.5
5888,Phoebe,2021-03-29,test12,0.1
5889,Rachel,2020-05-24,test12,0.86
5890,Phoebe,2021-03-09,test12,0.18
5891,Phoebe,2020-07-15,test12,0.48
5892,Phoebe,2020-07-16,test12,0.37
5893,Phoebe,2021-02-16,test12,0.47
5894,Joey,2021-03-20,test12,0.26
5895,Monica,2021-01-11,test12,0.19
5896,Monica,2020-05-19,test12,0.57
5897,Ross,2021-03-31,test12,0.35
5898,Joey,2020-11-09,test12,0.95
5899,Chandler,2020-03-08,test12,0.31
5900,Rachel,2020-10-24,test12,0.57
5901,Joey,2020-02-20,test12,0.11
5902,Chandler,2020-10-20,test12,0.88
5903,Ross,2020-11-13,test12,0.05
5904,Ross,2020-04-13,test12,1.0
5905,Phoebe,2021-03-26,test12,0.63
5906,Rachel,2021-02-17,test12,0.69
5907,Ross,2020-12-29,test12,0.21
5908,Monica,2020-12-10,test12,0.04
5909,Chandler,2020-08-09,test12,0.97
5910,Monica,2020-08-20,test12,0.28
5911,Monica,2020-07-11,test12,0.51
5912,Monica,2020-07-27,test12,0.91
5913,Monica,2021-01-26,test12,0.83
5914,Phoebe,2020-12-07,test12,0.86
5915,Ross,2020-01-18,test12,0.89
5916,Phoebe,2020-11-29,test12,0.25
5917,Ross,2020-03-16,test12,0.62
5918,Phoebe,2020-12-01,test12,0.19
5919,Chandler,2020-06-05,test12,0.39
5920,Rachel,2020-04-01,test12,0.79
5921,Joey,2020-06-30,test12,0.79
5922,Chandler,2020-01-23,test12,0.79
5923,Monica,2020-04-16,test12,0.72
5924,Joey,2021-02-10,test12,0.73
5925,Monica,2020-01-11,test12,0.9
5926,Chandler,2021-04-14,test12,0.49
5927,Joey,2020-08-24,test12,0.0
5928,Phoebe,2020-02-26,test12,0.44
5929,Chandler,2021-03-03,test12,0.48
5930,Chandler,2021-05-01,test12,0.96
5931,Chandler,2020-02-23,test12,0.34
5932,Rachel,2020-06-14,test12,0.4
5933,Joey,2021-01-20,test12,0.79
5934,Rachel,2020-02-04,test12,0.96
5935,Monica,2021-03-19,test12,0.63
5936,Joey,2020-04-22,test12,0.67
5937,Rachel,2020-04-27,test12,0.03
5938,Joey,2021-02-15,test12,0.76
5939,Ross,2020-12-27,test12,0.29
5940,Rachel,2020-04-03,test12,0.67
5941,Phoebe,2020-04-19,test12,0.76
5942,Chandler,2020-05-23,test12,0.41
5943,Joey,2020-10-29,test12,0.99
5944,Joey,2020-10-07,test12,0.32
5945,Rachel,2020-01-06,test12,0.39
5946,Ross,2020-01-21,test12,0.36
5947,Ross,2020-06-18,test12,0.59
5948,Monica,2021-01-18,test12,0.59
5949,Ross,2020-12-08,test12,0.49
5950,Chandler,2020-02-01,test12,0.52
5951,Monica,2020-11-30,test12,0.03
5952,Phoebe,2020-10-02,test12,0.96
5953,Ross,2020-08-23,test12,0.78
5954,Rachel,2020-07-09,test12,0.03
5955,Ross,2021-02-26,test12,0.34
5956,Ross,2020-12-25,test12,0.4
5957,Chandler,2021-05-11,test12,0.51
5958,Monica,2020-01-19,test12,0.47
5959,Joey,2020-01-08,test12,0.04
5960,Chandler,2020-05-04,test12,0.17
5961,Rachel,2020-01-24,test12,0.47
5962,Phoebe,2020-08-06,test12,0.35
5963,Joey,2020-09-15,test12,0.68
5964,Monica,2021-05-10,test12,0.93
5965,Phoebe,2020-09-13,test12,0.02
5966,Joey,2020-12-11,test12,0.89
5967,Joey,2020-03-11,test12,0.85
5968,Monica,2020-05-15,test12,0.71
5969,Phoebe,2020-10-22,test12,0.62
5970,Ross,2020-06-01,test12,0.64
5971,Chandler,2020-09-21,test12,0.48
5972,Ross,2020-05-10,test12,0.15
5973,Joey,2020-03-05,test12,0.58
5974,Ross,2020-05-02,test12,0.4
5975,Ross,2020-10-15,test12,0.92
5976,Ross,2020-11-12,test12,0.75
5977,Rachel,2020-07-05,test12,0.44
5978,Rachel,2020-05-28,test12,0.94
5979,Chandler,2020-08-12,test12,0.23
5980,Chandler,2020-04-26,test12,0.88
5981,Rachel,2021-02-18,test12,0.09
5982,Chandler,2020-03-23,test12,0.64
5983,Rachel,2020-05-18,test12,0.68
5984,Joey,2020-02-19,test12,0.82
5985,Rachel,2021-04-20,test12,0.56
5986,Monica,2020-07-06,test12,0.11
5987,Monica,2020-05-31,test12,0.91
5988,Monica,2020-12-16,test12,0.08
5989,Monica,2020-01-22,test12,0.0
5990,Joey,2020-11-22,test12,0.09
5991,Joey,2021-04-18,test12,0.79
5992,Chandler,2021-04-08,test12,0.7
5993,Joey,2021-03-06,test12,0.79
5994,Monica,2020-08-15,test12,0.94
5995,Monica,2020-04-08,test12,0.59
5996,Joey,2020-12-30,test12,0.72
5997,Joey,2021-04-16,test12,0.03
5998,Chandler,2020-08-25,test12,0.28
5999,Rachel,2021-05-07,test12,0.26
6000,Joey,2020-05-29,test13,0.66
6001,Chandler,2021-04-07,test13,0.44
6002,Rachel,2021-05-06,test13,0.91
6003,Joey,2020-10-10,test13,0.67
6004,Ross,2020-08-27,test13,0.09
6005,Rachel,2020-01-04,test13,0.48
6006,Phoebe,2020-10-18,test13,0.08
6007,Rachel,2020-07-07,test13,0.26
6008,Chandler,2020-12-06,test13,0.81
6009,Phoebe,2021-01-06,test13,0.07
6010,Monica,2020-08-13,test13,0.29
6011,Chandler,2020-09-06,test13,0.93
6012,Chandler,2020-05-11,test13,0.24
6013,Joey,2020-06-07,test13,0.8
6014,Phoebe,2021-04-09,test13,0.93
6015,Monica,2020-06-08,test13,0.74
6016,Monica,2020-10-17,test13,0.08
6017,Monica,2021-04-26,test13,0.98
6018,Joey,2020-05-16,test13,0.65
6019,Ross,2020-12-19,test13,0.8
6020,Monica,2020-07-19,test13,0.4
6021,Ross,2020-09-07,test13,0.21
6022,Ross,2020-01-02,test13,0.28
6023,Phoebe,2021-01-31,test13,0.01
6024,Joey,2020-11-11,test13,0.87
6025,Chandler,2020-08-29,test13,0.79
6026,Monica,2020-03-29,test13,0.31
6027,Monica,2021-03-02,test13,0.49
6028,Ross,2020-02-18,test13,0.22
6029,Ross,2020-06-04,test13,0.38
6030,Chandler,2021-01-10,test13,0.08
6031,Phoebe,2021-02-07,test13,1.0
6032,Ross,2020-02-02,test13,0.08
6033,Phoebe,2020-03-01,test13,0.78
6034,Joey,2020-11-19,test13,0.08
6035,Chandler,2020-03-20,test13,0.12
6036,Joey,2021-05-08,test13,0.91
6037,Joey,2020-09-26,test13,0.16
6038,Phoebe,2020-04-02,test13,0.07
6039,Joey,2021-02-06,test13,0.01
6040,Phoebe,2020-09-29,test13,0.33
6041,Ross,2020-02-16,test13,0.24
6042,Chandler,2020-01-17,test13,0.73
6043,Rachel,2020-10-08,test13,0.56
6044,Rachel,2020-10-11,test13,0.18
6045,Chandler,2021-03-27,test13,0.79
6046,Rachel,2020-12-14,test13,0.48
6047,Rachel,2020-01-05,test13,0.92
6048,Monica,2020-04-12,test13,0.03
6049,Joey,2020-03-03,test13,0.39
6050,Monica,2020-09-11,test13,0.91
6051,Rachel,2021-02-21,test13,0.82
6052,Chandler,2020-01-09,test13,0.51
6053,Phoebe,2020-05-05,test13,0.8
6054,Chandler,2020-05-06,test13,0.35
6055,Phoebe,2020-03-26,test13,0.17
6056,Rachel,2021-03-04,test13,0.7
6057,Rachel,2020-07-13,test13,0.32
6058,Rachel,2020-02-22,test13,0.38
6059,Chandler,2021-03-28,test13,0.09
6060,Chandler,2020-01-31,test13,0.71
6061,Ross,2021-04-04,test13,0.14
6062,Rachel,2020-08-21,test13,0.06
6063,Monica,2020-11-25,test13,0.03
6064,Chandler,2020-03-17,test13,0.39
6065,Phoebe,2020-03-19,test13,0.6
6066,Monica,2020-04-10,test13,0.3
6067,Joey,2020-02-12,test13,0.89
6068,Chandler,2020-10-16,test13,0.0
6069,Chandler,2020-11-21,test13,0.87
6070,Joey,2021-02-13,test13,0.38
6071,Joey,2020-08-30,test13,0.64
6072,Chandler,2020-07-04,test13,0.02
6073,Phoebe,2020-05-13,test13,0.71
6074,Phoebe,2021-01-05,test13,0.08
6075,Rachel,2020-04-28,test13,0.47
6076,Joey,2020-02-03,test13,0.53
6077,Phoebe,2020-10-21,test13,0.46
6078,Ross,2020-07-03,test13,0.58
6079,Chandler,2020-11-14,test13,0.37
6080,Joey,2020-06-09,test13,0.15
6081,Monica,2020-08-22,test13,0.37
6082,Ross,2020-04-05,test13,0.11
6083,Chandler,2020-04-14,test13,0.28
6084,Rachel,2020-04-23,test13,0.84
6085,Rachel,2021-04-02,test13,0.31
6086,Phoebe,2020-07-12,test13,0.02
6087,Phoebe,2020-06-12,test13,0.97
6088,Rachel,2021-04-13,test13,0.48
6089,Ross,2021-02-20,test13,0.9
6090,Phoebe,2020-09-03,test13,0.55
6091,Joey,2020-11-06,test13,0.57
6092,Ross,2020-09-12,test13,0.59
6093,Chandler,2021-01-14,test13,0.64
6094,Rachel,2020-04-15,test13,0.62
6095,Phoebe,2021-03-30,test13,0.94
6096,Chandler,2020-08-18,test13,0.91
6097,Chandler,2020-10-09,test13,0.79
6098,Phoebe,2020-08-08,test13,0.5
6099,Ross,2021-01-12,test13,0.99
6100,Phoebe,2020-10-05,test13,0.04
6101,Monica,2020-06-29,test13,0.08
6102,Phoebe,2020-05-27,test13,0.83
6103,Chandler,2020-07-10,test13,0.07
6104,Ross,2020-01-10,test13,0.13
6105,Ross,2021-05-04,test13,0.66
6106,Rachel,2021-04-23,test13,0.55
6107,Phoebe,2021-01-07,test13,0.49
6108,Joey,2020-02-14,test13,0.14
6109,Chandler,2020-12-04,test13,0.13
6110,Monica,2020-02-09,test13,0.67
6111,Rachel,2020-10-12,test13,0.8
6112,Joey,2020-08-17,test13,0.6
6113,Chandler,2020-08-28,test13,0.98
6114,Joey,2021-05-13,test13,0.6
6115,Chandler,2020-10-25,test13,0.03
6116,Phoebe,2021-02-11,test13,0.24
6117,Chandler,2020-11-05,test13,0.38
6118,Chandler,2020-07-28,test13,0.23
6119,Rachel,2020-03-25,test13,0.47
6120,Phoebe,2021-01-15,test13,0.33
6121,Phoebe,2020-06-02,test13,0.2
6122,Chandler,2021-01-28,test13,0.77
6123,Ross,2021-04-28,test13,0.79
6124,Chandler,2020-02-06,test13,0.06
6125,Phoebe,2020-08-03,test13,0.3
6126,Chandler,2020-07-23,test13,0.75
6127,Rachel,2020-01-20,test13,0.05
6128,Monica,2021-02-12,test13,0.0
6129,Monica,2020-05-12,test13,0.21
6130,Ross,2021-03-07,test13,0.52
6131,Phoebe,2020-08-07,test13,0.77
6132,Phoebe,2020-07-14,test13,0.56
6133,Rachel,2020-01-26,test13,0.71
6134,Joey,2020-09-08,test13,0.08
6135,Rachel,2020-08-14,test13,0.32
6136,Rachel,2020-06-19,test13,0.54
6137,Ross,2020-12-20,test13,0.96
6138,Monica,2020-05-14,test13,0.99
6139,Chandler,2020-06-20,test13,0.2
6140,Rachel,2020-05-03,test13,0.16
6141,Monica,2020-08-19,test13,0.06
6142,Rachel,2020-03-10,test13,0.9
6143,Monica,2021-04-21,test13,0.89
6144,Monica,2020-07-31,test13,0.98
6145,Chandler,2020-07-29,test13,0.49
6146,Joey,2020-12-28,test13,0.56
6147,Phoebe,2020-08-26,test13,0.13
6148,Chandler,2020-01-30,test13,1.0
